"Phishing URL","Target","URL_Size","NH","ND","NNC","IP","NL","L","JW","LCS","QG","H","status"
"anntaylor.com","anntaylor.com","13","0","1","0","0","0","0","1","0","0","0","legitimate"
"greenmountaincoffee.com","greenmountaincoffee.com","23","0","1","0","0","0","0","1","0","0","0","legitimate"
"macys.com","macys.com","9","0","1","0","0","0","0","1","0","0","0","legitimate"
"nutrisystem.com","nutrisystem.com","15","0","1","0","0","0","0","1","0","0","0","legitimate"
"ftd.com","ftd.com","7","0","1","0","0","0","0","1","0","0","0","legitimate"
"coastal.com","coastal.com","11","0","1","0","0","0","0","1","0","0","0","legitimate"
"crutchfield.com","crutchfield.com","15","0","1","0","0","0","0","1","0","0","0","legitimate"
"shopping.hp.com","shopping.hp.com","15","0","2","0","0","0","0","1","0","0","0","legitimate"
"gamestop.com","gamestop.com","12","0","1","0","0","0","0","1","0","0","0","legitimate"
"ruelala.com","ruelala.com","11","0","1","0","0","0","0","1","0","0","0","legitimate"
"staples.com","staples.com","11","0","1","0","0","0","0","1","0","0","0","legitimate"
"freshdirect.com","freshdirect.com","15","0","1","0","0","0","0","1","0","0","0","legitimate"
"blockbuster.com","blockbuster.com","15","0","1","0","0","0","0","1","0","0","0","legitimate"
"net-a-porter.com","net-a-porter.com","16","2","1","0","0","0","0","1","0","0","0","legitimate"
"footballfanatics.com","footballfanatics.com","20","0","1","0","0","0","0","1","0","0","0","legitimate"
"zones.com","zones.com","9","0","1","0","0","0","0","1","0","0","0","legitimate"
"dell.com","dell.com","8","0","1","0","0","0","0","1","0","0","0","legitimate"
"footlocker.com","footlocker.com","14","0","1","0","0","0","0","1","0","0","0","legitimate"
"1800flowers.com","1800flowers.com","15","0","1","4","0","0","0","1","0","0","0","legitimate"
"cvs.com","cvs.com","7","0","1","0","0","0","0","1","0","0","0","legitimate"
"build.com","build.com","9","0","1","0","0","0","0","1","0","0","0","legitimate"
"jcpenney.com","jcpenney.com","12","0","1","0","0","0","0","1","0","0","0","legitimate"
"restorationhardware.com","restorationhardware.com","23","0","1","0","0","0","0","1","0","0","0","legitimate"
"vitacost.com","vitacost.com","12","0","1","0","0","0","0","1","0","0","0","legitimate"
"Amazon.com Inc.","Amazon.com Inc.","15","0","2","0","0","0","0","1","0","0","0","legitimate"
"drugstore.com","drugstore.com","13","0","1","0","0","0","0","1","0","0","0","legitimate"
"sephora.com","sephora.com","11","0","1","0","0","0","0","1","0","0","0","legitimate"
"cdw.com","cdw.com","7","0","1","0","0","0","0","1","0","0","0","legitimate"
"sonystyle.com","sonystyle.com","13","0","1","0","0","0","0","1","0","0","0","legitimate"
"shoebuy.com","shoebuy.com","11","0","1","0","0","0","0","1","0","0","0","legitimate"
"officedepot.com","officedepot.com","15","0","1","0","0","0","0","1","0","0","0","legitimate"
"store.americangirl.com","store.americangirl.com","22","0","2","0","0","0","0","1","0","0","0","legitimate"
"officemax.com","officemax.com","13","0","1","0","0","0","0","1","0","0","0","legitimate"
"1800petmeds.com","1800petmeds.com","15","0","1","4","0","0","0","1","0","0","0","legitimate"
"basspro.com","basspro.com","11","0","1","0","0","0","0","1","0","0","0","legitimate"
"shop.scholastic.com","shop.scholastic.com","19","0","2","0","0","0","0","1","0","0","0","legitimate"
"diapers.com","diapers.com","11","0","1","0","0","0","0","1","0","0","0","legitimate"
"bestbuy.com","bestbuy.com","11","0","1","0","0","0","0","1","0","0","0","legitimate"
"overstock.com","overstock.com","13","0","1","0","0","0","0","1","0","0","0","legitimate"
"jcrew.com","jcrew.com","9","0","1","0","0","0","0","1","0","0","0","legitimate"
"peapod.com","peapod.com","10","0","1","0","0","0","0","1","0","0","0","legitimate"
"pcconnection.com","pcconnection.com","16","0","1","0","0","0","0","1","0","0","0","legitimate"
"shop.avon.com","shop.avon.com","13","0","2","0","0","0","0","1","0","0","0","legitimate"
"pcmall.com","pcmall.com","10","0","1","0","0","0","0","1","0","0","0","legitimate"
"talbots.com","talbots.com","11","0","1","0","0","0","0","1","0","0","0","legitimate"
"shop.safeway.com","shop.safeway.com","16","0","2","0","0","0","0","1","0","0","0","legitimate"
"marketamerica.com","marketamerica.com","17","0","1","0","0","0","0","1","0","0","0","legitimate"
"shopnbc.com","shopnbc.com","11","0","1","0","0","0","0","1","0","0","0","legitimate"
"newegg.com","newegg.com","10","0","1","0","0","0","0","1","0","0","0","legitimate"
"costco.com","costco.com","10","0","1","0","0","0","0","1","0","0","0","legitimate"
"grainger.com","grainger.com","12","0","1","0","0","0","0","1","0","0","0","legitimate"
"Shopping.rediff.com","Shopping.rediff.com","19","0","2","0","0","0","0","1","0","0","0","legitimate"
"Yepme.com","Yepme.com","9","0","1","0","0","0","0","1","0","0","0","legitimate"
"Nyka.com","Nyka.com","8","0","1","0","0","0","0","1","0","0","0","legitimate"
"Shopclues.com","Shopclues.com","13","0","1","0","0","0","0","1","0","0","0","legitimate"
"Naaptol.com","Naaptol.com","11","0","1","0","0","0","0","1","0","0","0","legitimate"
"Shopping.indiatimes.com","Shopping.indiatimes.com","23","0","2","0","0","0","0","1","0","0","0","legitimate"
"Pepperfry.com","Pepperfry.com","13","0","1","0","0","0","0","1","0","0","0","legitimate"
"Youtube.com","Youtube.com","11","0","1","0","0","0","0","1","0","0","0","legitimate"
"Baidu.com","Baidu.com","9","0","1","0","0","0","0","1","0","0","0","legitimate"
"Wikipedia.org","Wikipedia.org","13","0","1","0","0","0","0","1","0","0","0","legitimate"
"Qq.com","Qq.com","6","0","1","0","0","0","0","1","0","0","0","legitimate"
"Google.co.in","Google.co.in","12","0","2","0","0","0","0","1","0","0","0","legitimate"
"Taobao.com","Taobao.com","10","0","1","0","0","0","0","1","0","0","0","legitimate"
"Sina.com.cn","Sina.com.cn","11","0","2","0","0","0","0","1","0","0","0","legitimate"
"Linkedin.com","Linkedin.com","12","0","1","0","0","0","0","1","0","0","0","legitimate"
"Yahoo.co.jp","Yahoo.co.jp","11","0","2","0","0","0","0","1","0","0","0","legitimate"
"Weibo.com","Weibo.com","9","0","1","0","0","0","0","1","0","0","0","legitimate"
"Google.co.jp","Google.co.jp","12","0","2","0","0","0","0","1","0","0","0","legitimate"
"Yandex.ru","Yandex.ru","9","0","1","0","0","0","0","1","0","0","0","legitimate"
"Bing.com","Bing.com","8","0","1","0","0","0","0","1","0","0","0","legitimate"
"Vk.com","Vk.com","6","0","1","0","0","0","0","1","0","0","0","legitimate"
"Hao123.com","Hao123.com","10","0","1","3","0","0","0","1","0","0","0","legitimate"
"instagram.com","instagram.com","13","0","1","0","0","0","0","1","0","0","0","legitimate"
"Google.de","Google.de","9","0","1","0","0","0","0","1","0","0","0","legitimate"
"Msn.com","Msn.com","7","0","1","0","0","0","0","1","0","0","0","legitimate"
"Tmall.com","Tmall.com","9","0","1","0","0","0","0","1","0","0","0","legitimate"
"T.co","T.co","4","0","1","0","0","0","0","1","0","0","0","legitimate"
"Amazon.co.jp","Amazon.co.jp","12","0","2","0","0","0","0","1","0","0","0","legitimate"
"Google.co.uk","Google.co.uk","12","0","2","0","0","0","0","1","0","0","0","legitimate"
"Pinterest.com","Pinterest.com","13","0","1","0","0","0","0","1","0","0","0","legitimate"
"Mail.ru","Mail.ru","7","0","1","0","0","0","0","1","0","0","0","legitimate"
"Wordpress.com","Wordpress.com","13","0","1","0","0","0","0","1","0","0","0","legitimate"
"Reddit.com","Reddit.com","10","0","1","0","0","0","0","1","0","0","0","legitimate"
"Google.fr","Google.fr","9","0","1","0","0","0","0","1","0","0","0","legitimate"
"Ask.com","Ask.com","7","0","1","0","0","0","0","1","0","0","0","legitimate"
"Google.com.br","Google.com.br","13","0","2","0","0","0","0","1","0","0","0","legitimate"
"Blogspot.com","Blogspot.com","12","0","1","0","0","0","0","1","0","0","0","legitimate"
"Onclickads.net","Onclickads.net","14","0","1","0","0","0","0","1","0","0","0","legitimate"
"Google.ru","Google.ru","9","0","1","0","0","0","0","1","0","0","0","legitimate"
"Tumblr.com","Tumblr.com","10","0","1","0","0","0","0","1","0","0","0","legitimate"
"Aliexpress.com","Aliexpress.com","14","0","1","0","0","0","0","1","0","0","0","legitimate"
"Sohu.com","Sohu.com","8","0","1","0","0","0","0","1","0","0","0","legitimate"
"imgur.com","imgur.com","9","0","1","0","0","0","0","1","0","0","0","legitimate"
"Gmw.cn","Gmw.cn","6","0","1","0","0","0","0","1","0","0","0","legitimate"
"Google.it","Google.it","9","0","1","0","0","0","0","1","0","0","0","legitimate"
"Imdb.com","Imdb.com","8","0","1","0","0","0","0","1","0","0","0","legitimate"
"Google.es","Google.es","9","0","1","0","0","0","0","1","0","0","0","legitimate"
"Netflix.com","Netflix.com","11","0","1","0","0","0","0","1","0","0","0","legitimate"
"Amazon.de","Amazon.de","9","0","1","0","0","0","0","1","0","0","0","legitimate"
"Fc2.com","Fc2.com","7","0","1","1","0","0","0","1","0","0","0","legitimate"
"Alibaba.com","Alibaba.com","11","0","1","0","0","0","0","1","0","0","0","legitimate"
"360.cn","360.cn","6","0","1","3","0","0","0","1","0","0","0","legitimate"
"Stackoverflow.com","Stackoverflow.com","17","0","1","0","0","0","0","1","0","0","0","legitimate"
"Go.com","Go.com","6","0","1","0","0","0","0","1","0","0","0","legitimate"
"Ok.ru","Ok.ru","5","0","1","0","0","0","0","1","0","0","0","legitimate"
"Google.com.mx","Google.com.mx","13","0","2","0","0","0","0","1","0","0","0","legitimate"
"Google.ca","Google.ca","9","0","1","0","0","0","0","1","0","0","0","legitimate"
"Google.com.hk","Google.com.hk","13","0","2","0","0","0","0","1","0","0","0","legitimate"
"Tianya.cn","Tianya.cn","9","0","1","0","0","0","0","1","0","0","0","legitimate"
"Rakuten.co.jp","Rakuten.co.jp","13","0","2","0","0","0","0","1","0","0","0","legitimate"
"Naver.com","Naver.com","9","0","1","0","0","0","0","1","0","0","0","legitimate"
"Diply.com","Diply.com","9","0","1","0","0","0","0","1","0","0","0","legitimate"
"Blogger.com","Blogger.com","11","0","1","0","0","0","0","1","0","0","0","legitimate"
"Google.com.tr","Google.com.tr","13","0","2","0","0","0","0","1","0","0","0","legitimate"
"Xhamster.com","Xhamster.com","12","0","1","0","0","0","0","1","0","0","0","legitimate"
"Espn.go.com","Espn.go.com","11","0","2","0","0","0","0","1","0","0","0","legitimate"
"Nicovideo.jp","Nicovideo.jp","12","0","1","0","0","0","0","1","0","0","0","legitimate"
"Outbrain.com","Outbrain.com","12","0","1","0","0","0","0","1","0","0","0","legitimate"
"Soso.com","Soso.com","8","0","1","0","0","0","0","1","0","0","0","legitimate"
"Xinhuanet.com","Xinhuanet.com","13","0","1","0","0","0","0","1","0","0","0","legitimate"
"Google.co.id","Google.co.id","12","0","2","0","0","0","0","1","0","0","0","legitimate"
"Cnn.com","Cnn.com","7","0","1","0","0","0","0","1","0","0","0","legitimate"
"Googleusercontent.com","Googleusercontent.com","21","0","1","0","0","0","0","1","0","0","0","legitimate"
"Google.co.kr","Google.co.kr","12","0","2","0","0","0","0","1","0","0","0","legitimate"
"Github.com","Github.com","10","0","1","0","0","0","0","1","0","0","0","legitimate"
"Ebay.de","Ebay.de","7","0","1","0","0","0","0","1","0","0","0","legitimate"
"Bongacams.com","Bongacams.com","13","0","1","0","0","0","0","1","0","0","0","legitimate"
"Google.pl","Google.pl","9","0","1","0","0","0","0","1","0","0","0","legitimate"
"Google.com.au","Google.com.au","13","0","2","0","0","0","0","1","0","0","0","legitimate"
"Bbc.co.uk","Bbc.co.uk","9","0","2","0","0","0","0","1","0","0","0","legitimate"
"Jd.com","Jd.com","6","0","1","0","0","0","0","1","0","0","0","legitimate"
"Pixnet.net","Pixnet.net","10","0","1","0","0","0","0","1","0","0","0","legitimate"
"Popads.net","Popads.net","10","0","1","0","0","0","0","1","0","0","0","legitimate"
"Kat.cr","Kat.cr","6","0","1","0","0","0","0","1","0","0","0","legitimate"
"Tradeadexchange.com","Tradeadexchange.com","19","0","1","0","0","0","0","1","0","0","0","legitimate"
"Adnetworkperformance.com","Adnetworkperformance.com","24","0","1","0","0","0","0","1","0","0","0","legitimate"
"Ebay.co.uk","Ebay.co.uk","10","0","2","0","0","0","0","1","0","0","0","legitimate"
"Sogou.com","Sogou.com","9","0","1","0","0","0","0","1","0","0","0","legitimate"
"Adobe.com","Adobe.com","9","0","1","0","0","0","0","1","0","0","0","legitimate"
"Dailymotion.com","Dailymotion.com","15","0","1","0","0","0","0","1","0","0","0","legitimate"
"Directrev.com","Directrev.com","13","0","1","0","0","0","0","1","0","0","0","legitimate"
"Nytimes.com","Nytimes.com","11","0","1","0","0","0","0","1","0","0","0","legitimate"
"163.com","163.com","7","0","1","3","0","0","0","1","0","0","0","legitimate"
"Wikia.com","Wikia.com","9","0","1","0","0","0","0","1","0","0","0","legitimate"
"Alipay.com","Alipay.com","10","0","1","0","0","0","0","1","0","0","0","legitimate"
"Livedoor.jp","Livedoor.jp","11","0","1","0","0","0","0","1","0","0","0","legitimate"
"China.com","China.com","9","0","1","0","0","0","0","1","0","0","0","legitimate"
"Terraclicks.com","Terraclicks.com","15","0","1","0","0","0","0","1","0","0","0","legitimate"
"Coccoc.com   ","Coccoc.com   ","13","0","1","0","0","0","0","1","0","0","0","legitimate"
"Indiatimes.com","Indiatimes.com","14","0","1","0","0","0","0","1","0","0","0","legitimate"
"Bbc.com","Bbc.com","7","0","1","0","0","0","0","1","0","0","0","legitimate"
"Booking.com","Booking.com","11","0","1","0","0","0","0","1","0","0","0","legitimate"
"Dailymail.co.uk","Dailymail.co.uk","15","0","2","0","0","0","0","1","0","0","0","legitimate"
"Dmm.co.jp","Dmm.co.jp","9","0","2","0","0","0","0","1","0","0","0","legitimate"
"Google.com.sa","Google.com.sa","13","0","2","0","0","0","0","1","0","0","0","legitimate"
"Google.com.eg","Google.com.eg","13","0","2","0","0","0","0","1","0","0","0","legitimate"
"Buzzfeed.com","Buzzfeed.com","12","0","1","0","0","0","0","1","0","0","0","legitimate"
"China.com.cn","China.com.cn","12","0","2","0","0","0","0","1","0","0","0","legitimate"
"Amazon.cn","Amazon.cn","9","0","1","0","0","0","0","1","0","0","0","legitimate"
"Google.com.tw","Google.com.tw","13","0","2","0","0","0","0","1","0","0","0","legitimate"
"Office.com","Office.com","10","0","1","0","0","0","0","1","0","0","0","legitimate"
"Adcash.com","Adcash.com","10","0","1","0","0","0","0","1","0","0","0","legitimate"
"Youku.com","Youku.com","9","0","1","0","0","0","0","1","0","0","0","legitimate"
"Uol.com.br","Uol.com.br","10","0","2","0","0","0","0","1","0","0","0","legitimate"
"Microsoftonline.com","Microsoftonline.com","19","0","1","0","0","0","0","1","0","0","0","legitimate"
"Google.com.ar","Google.com.ar","13","0","2","0","0","0","0","1","0","0","0","legitimate"
"Cntv.cn","Cntv.cn","7","0","1","0","0","0","0","1","0","0","0","legitimate"
"Ameblo.jp","Ameblo.jp","9","0","1","0","0","0","0","1","0","0","0","legitimate"
"Amazonaws.com","Amazonaws.com","13","0","1","0","0","0","0","1","0","0","0","legitimate"
"Amazon.fr","Amazon.fr","9","0","1","0","0","0","0","1","0","0","0","legitimate"
"Slideshare.net","Slideshare.net","14","0","1","0","0","0","0","1","0","0","0","legitimate"
"Daum.net","Daum.net","8","0","1","0","0","0","0","1","0","0","0","legitimate"
"Whatsapp.com  ","Whatsapp.com  ","14","0","1","0","0","0","0","1","0","0","0","legitimate"
"Google.com.pk","Google.com.pk","13","0","2","0","0","0","0","1","0","0","0","legitimate"
"Blogspot.in","Blogspot.in","11","0","1","0","0","0","0","1","0","0","0","legitimate"
"Etsy.com","Etsy.com","8","0","1","0","0","0","0","1","0","0","0","legitimate"
"Chinadaily.com.cn","Chinadaily.com.cn","17","0","2","0","0","0","0","1","0","0","0","legitimate"
"Twitch.tv ","Twitch.tv ","10","0","1","0","0","0","0","1","0","0","0","legitimate"
"Globo.com   ","Globo.com   ","12","0","1","0","0","0","0","1","0","0","0","legitimate"
"Yelp.com","Yelp.com","8","0","1","0","0","0","0","1","0","0","0","legitimate"
"Detail.tmall.com","Detail.tmall.com","16","0","2","0","0","0","0","1","0","0","0","legitimate"
"Theguardian.com","Theguardian.com","15","0","1","0","0","0","0","1","0","0","0","legitimate"
"Googleadservices.com","Googleadservices.com","20","0","1","0","0","0","0","1","0","0","0","legitimate"
"Stackexchange.com","Stackexchange.com","17","0","1","0","0","0","0","1","0","0","0","legitimate"
"Flickr.com","Flickr.com","10","0","1","0","0","0","0","1","0","0","0","legitimate"
"Cnet.com","Cnet.com","8","0","1","0","0","0","0","1","0","0","0","legitimate"
"Indeed.com","Indeed.com","10","0","1","0","0","0","0","1","0","0","0","legitimate"
"Cnzz.com","Cnzz.com","8","0","1","0","0","0","0","1","0","0","0","legitimate"
"Amazon.it","Amazon.it","9","0","1","0","0","0","0","1","0","0","0","legitimate"
"Quora.com","Quora.com","9","0","1","0","0","0","0","1","0","0","0","legitimate"
"Ettoday.net","Ettoday.net","11","0","1","0","0","0","0","1","0","0","0","legitimate"
"Redtube.com","Redtube.com","11","0","1","0","0","0","0","1","0","0","0","legitimate"
"Douban.com","Douban.com","10","0","1","0","0","0","0","1","0","0","0","legitimate"
"Google.nl","Google.nl","9","0","1","0","0","0","0","1","0","0","0","legitimate"
"Forbes.com","Forbes.com","10","0","1","0","0","0","0","1","0","0","0","legitimate"
"Weather.com","Weather.com","11","0","1","0","0","0","0","1","0","0","0","legitimate"
"Reimageplus.com","Reimageplus.com","15","0","1","0","0","0","0","1","0","0","0","legitimate"
"Soundcloud.com","Soundcloud.com","14","0","1","0","0","0","0","1","0","0","0","legitimate"
"Loading-delivery2.com","Loading-delivery2.com","21","1","1","1","0","0","0","1","0","0","0","legitimate"
"Google.co.za","Google.co.za","12","0","2","0","0","0","0","1","0","0","0","legitimate"
"Naver.jp","Naver.jp","8","0","1","0","0","0","0","1","0","0","0","legitimate"
"Bp.blogspot.com","Bp.blogspot.com","15","0","2","0","0","0","0","1","0","0","0","legitimate"
"Google.co.ve","Google.co.ve","12","0","2","0","0","0","0","1","0","0","0","legitimate"
"Vice.com","Vice.com","8","0","1","0","0","0","0","1","0","0","0","legitimate"
"Adf.ly","Adf.ly","6","0","1","0","0","0","0","1","0","0","0","legitimate"
"Zillow.com","Zillow.com","10","0","1","0","0","0","0","1","0","0","0","legitimate"
"Google.gr","Google.gr","9","0","1","0","0","0","0","1","0","0","0","legitimate"
"Kakaku.com","Kakaku.com","10","0","1","0","0","0","0","1","0","0","0","legitimate"
"Leboncoin.fr","Leboncoin.fr","12","0","1","0","0","0","0","1","0","0","0","legitimate"
"Ikea.com","Ikea.com","8","0","1","0","0","0","0","1","0","0","0","legitimate"
"Salesforce.com","Salesforce.com","14","0","1","0","0","0","0","1","0","0","0","legitimate"
"Avito.ru","Avito.ru","8","0","1","0","0","0","0","1","0","0","0","legitimate"
"Vimeo.com","Vimeo.com","9","0","1","0","0","0","0","1","0","0","0","legitimate"
"Godaddy.com","Godaddy.com","11","0","1","0","0","0","0","1","0","0","0","legitimate"
"Spaceshipads.com","Spaceshipads.com","16","0","1","0","0","0","0","1","0","0","0","legitimate"
"about.com","about.com","9","0","1","0","0","0","0","1","0","0","0","legitimate"
"Adplxmd.com","Adplxmd.com","11","0","1","0","0","0","0","1","0","0","0","legitimate"
"Livejournal.com","Livejournal.com","15","0","1","0","0","0","0","1","0","0","0","legitimate"
"Tubecup.com","Tubecup.com","11","0","1","0","0","0","0","1","0","0","0","legitimate"
"Tripadvisor.com","Tripadvisor.com","15","0","1","0","0","0","0","1","0","0","0","legitimate"
"Nih.gov","Nih.gov","7","0","1","0","0","0","0","1","0","0","0","legitimate"
"Doublepimp.com","Doublepimp.com","14","0","1","0","0","0","0","1","0","0","0","legitimate"
"Google.com.ua","Google.com.ua","13","0","2","0","0","0","0","1","0","0","0","legitimate"
"Foxnews.com","Foxnews.com","11","0","1","0","0","0","0","1","0","0","0","legitimate"
"Gmail.com","Gmail.com","9","0","1","0","0","0","0","1","0","0","0","legitimate"
"Deviantart.com","Deviantart.com","14","0","1","0","0","0","0","1","0","0","0","legitimate"
"Files.wordpress.com","Files.wordpress.com","19","0","2","0","0","0","0","1","0","0","0","legitimate"
"Washingtonpost.com","Washingtonpost.com","18","0","1","0","0","0","0","1","0","0","0","legitimate"
"Mozilla.org","Mozilla.org","11","0","1","0","0","0","0","1","0","0","0","legitimate"
"W3schools.com","W3schools.com","13","0","1","1","0","0","0","1","0","0","0","legitimate"
"Wikihow.com","Wikihow.com","11","0","1","0","0","0","0","1","0","0","0","legitimate"
"Themeforest.net","Themeforest.net","15","0","1","0","0","0","0","1","0","0","0","legitimate"
"9gag.com","9gag.com","8","0","1","1","0","0","0","1","0","0","0","legitimate"
"Taboola.com","Taboola.com","11","0","1","0","0","0","0","1","0","0","0","legitimate"
"Wordpress.org","Wordpress.org","13","0","1","0","0","0","0","1","0","0","0","legitimate"
"Akamaihd.net","Akamaihd.net","12","0","1","0","0","0","0","1","0","0","0","legitimate"
"Google.com.co","Google.com.co","13","0","2","0","0","0","0","1","0","0","0","legitimate"
"Google.cn","Google.cn","9","0","1","0","0","0","0","1","0","0","0","legitimate"
"Hclips.com","Hclips.com","10","0","1","0","0","0","0","1","0","0","0","legitimate"
"Mediafire.com","Mediafire.com","13","0","1","0","0","0","0","1","0","0","0","legitimate"
"Onet.pl","Onet.pl","7","0","1","0","0","0","0","1","0","0","0","legitimate"
"Comcast.net","Comcast.net","11","0","1","0","0","0","0","1","0","0","0","legitimate"
"Gfycat.com","Gfycat.com","10","0","1","0","0","0","0","1","0","0","0","legitimate"
"Pixiv.net","Pixiv.net","9","0","1","0","0","0","0","1","0","0","0","legitimate"
"Detik.com","Detik.com","9","0","1","0","0","0","0","1","0","0","0","legitimate"
"Zol.com.cn","Zol.com.cn","10","0","2","0","0","0","0","1","0","0","0","legitimate"
"Businessinsider.com","Businessinsider.com","19","0","1","0","0","0","0","1","0","0","0","legitimate"
"Mystart.com","Mystart.com","11","0","1","0","0","0","0","1","0","0","0","legitimate"
"Amazon.es","Amazon.es","9","0","1","0","0","0","0","1","0","0","0","legitimate"
"Force.com","Force.com","9","0","1","0","0","0","0","1","0","0","0","legitimate"
"Softonic.com","Softonic.com","12","0","1","0","0","0","0","1","0","0","0","legitimate"
"Office365.com","Office365.com","13","0","1","3","0","0","0","1","0","0","0","legitimate"
"Steamcommunity.com","Steamcommunity.com","18","0","1","0","0","0","0","1","0","0","0","legitimate"
"Wix.com","Wix.com","7","0","1","0","0","0","0","1","0","0","0","legitimate"
"Secureserver.net","Secureserver.net","16","0","1","0","0","0","0","1","0","0","0","legitimate"
"Popcash.net","Popcash.net","11","0","1","0","0","0","0","1","0","0","0","legitimate"
"51.la","51.la","5","0","1","2","0","0","0","1","0","0","0","legitimate"
"Shutterstock.com","Shutterstock.com","16","0","1","0","0","0","0","1","0","0","0","legitimate"
"Usps.com","Usps.com","8","0","1","0","0","0","0","1","0","0","0","legitimate"
"Google.com.sg","Google.com.sg","13","0","2","0","0","0","0","1","0","0","0","legitimate"
"Archive.org","Archive.org","11","0","1","0","0","0","0","1","0","0","0","legitimate"
"Ups.com","Ups.com","7","0","1","0","0","0","0","1","0","0","0","legitimate"
"Google.ro","Google.ro","9","0","1","0","0","0","0","1","0","0","0","legitimate"
"Espncricinfo.com","Espncricinfo.com","16","0","1","0","0","0","0","1","0","0","0","legitimate"
"Wikimedia.org","Wikimedia.org","13","0","1","0","0","0","0","1","0","0","0","legitimate"
"Nfl.com","Nfl.com","7","0","1","0","0","0","0","1","0","0","0","legitimate"
"Google.se","Google.se","9","0","1","0","0","0","0","1","0","0","0","legitimate"
"Doorblog.jp","Doorblog.jp","11","0","1","0","0","0","0","1","0","0","0","legitimate"
"Google.com.ng","Google.com.ng","13","0","2","0","0","0","0","1","0","0","0","legitimate"
"Google.com.ph","Google.com.ph","13","0","2","0","0","0","0","1","0","0","0","legitimate"
"TeNdtv.com","TeNdtv.com","10","0","1","0","0","0","0","1","0","0","0","legitimate"
"legraph.co.uk","legraph.co.uk","13","0","2","0","0","0","0","1","0","0","0","legitimate"
"Nametests.com","Nametests.com","13","0","1","0","0","0","0","1","0","0","0","legitimate"
"Web.de","Web.de","6","0","1","0","0","0","0","1","0","0","0","legitimate"
"Steampowered.com","Steampowered.com","16","0","1","0","0","0","0","1","0","0","0","legitimate"
"Bilibili.com","Bilibili.com","12","0","1","0","0","0","0","1","0","0","0","legitimate"
"Weebly.com","Weebly.com","10","0","1","0","0","0","0","1","0","0","0","legitimate"
"Skype.com","Skype.com","9","0","1","0","0","0","0","1","0","0","0","legitimate"
"Rambler.ru","Rambler.ru","10","0","1","0","0","0","0","1","0","0","0","legitimate"
"Ebay-kleinanzeigen.de","Ebay-kleinanzeigen.de","21","1","1","0","0","0","0","1","0","0","0","legitimate"
"Ndtv.com","Ndtv.com","8","0","1","0","0","0","0","1","0","0","0","legitimate"
"Addthis.com","Addthis.com","11","0","1","0","0","0","0","1","0","0","0","legitimate"
"Avg.com","Avg.com","7","0","1","0","0","0","0","1","0","0","0","legitimate"
"Github.io","Github.io","9","0","1","0","0","0","0","1","0","0","0","legitimate"
"Orange.fr","Orange.fr","9","0","1","0","0","0","0","1","0","0","0","legitimate"
"Livejasmin.com","Livejasmin.com","14","0","1","0","0","0","0","1","0","0","0","legitimate"
"Hulu.com","Hulu.com","8","0","1","0","0","0","0","1","0","0","0","legitimate"
"Gamer.com.tw","Gamer.com.tw","12","0","2","0","0","0","0","1","0","0","0","legitimate"
"Groupon.com","Groupon.com","11","0","1","0","0","0","0","1","0","0","0","legitimate"
"Gmx.net","Gmx.net","7","0","1","0","0","0","0","1","0","0","0","legitimate"
"Speedtest.net","Speedtest.net","13","0","1","0","0","0","0","1","0","0","0","legitimate"
"Bitauto.com","Bitauto.com","11","0","1","0","0","0","0","1","0","0","0","legitimate"
"Mailchimp.com","Mailchimp.com","13","0","1","0","0","0","0","1","0","0","0","legitimate"
"Ifeng.com","Ifeng.com","9","0","1","0","0","0","0","1","0","0","0","legitimate"
"Mercadolivre.com.br","Mercadolivre.com.br","19","0","2","0","0","0","0","1","0","0","0","legitimate"
"Youm7.com","Youm7.com","9","0","1","1","0","0","0","1","0","0","0","legitimate"
"Sourceforge.net","Sourceforge.net","15","0","1","0","0","0","0","1","0","0","0","legitimate"
"Huanqiu.com","Huanqiu.com","11","0","1","0","0","0","0","1","0","0","0","legitimate"
"Google.at","Google.at","9","0","1","0","0","0","0","1","0","0","0","legitimate"
"Xfinity.com","Xfinity.com","11","0","1","0","0","0","0","1","0","0","0","legitimate"
"Hp.com","Hp.com","6","0","1","0","0","0","0","1","0","0","0","legitimate"
"Xywy.com","Xywy.com","8","0","1","0","0","0","0","1","0","0","0","legitimate"
"Webmd.com","Webmd.com","9","0","1","0","0","0","0","1","0","0","0","legitimate"
"Ebay.in","Ebay.in","7","0","1","0","0","0","0","1","0","0","0","legitimate"
"Google.be","Google.be","9","0","1","0","0","0","0","1","0","0","0","legitimate"
"uptodown.com","uptodown.com","12","0","1","0","0","0","0","1","0","0","0","legitimate"
"Media.tumblr.com","Media.tumblr.com","16","0","2","0","0","0","0","1","0","0","0","legitimate"
"Google.pt","Google.pt","9","0","1","0","0","0","0","1","0","0","0","legitimate"
"Fedex.com","Fedex.com","9","0","1","0","0","0","0","1","0","0","0","legitimate"
"Xuite.net","Xuite.net","9","0","1","0","0","0","0","1","0","0","0","legitimate"
"Tlbb8.com","Tlbb8.com","9","0","1","1","0","0","0","1","0","0","0","legitimate"
"Smzdm.com","Smzdm.com","9","0","1","0","0","0","0","1","0","0","0","legitimate"
"Answers.com","Answers.com","11","0","1","0","0","0","0","1","0","0","0","legitimate"
"Paytm.com","Paytm.com","9","0","1","0","0","0","0","1","0","0","0","legitimate"
